Covariate,Cell Type,Final Parameter,HDI 3%,HDI 97%,SD,Inclusion probability,Expected Sample,log2-fold change
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Monoglobales,0.0,-0.708,0.192,0.217,0.5903333333333334,495.3881369454347,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Cyanobacteria*Cyanobacteriia*Chloroplast,0.0,-0.449,1.032,0.328,0.5789333333333333,28.94338181195035,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Actinobacteriota*Coriobacteriia*Coriobacteriales,0.0,-0.322,0.449,0.131,0.41886666666666666,624.119321444247,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Verrucomicrobiota*Lentisphaeria*Victivallales,0.0,-0.888,0.321,0.266,0.554,112.76901034702243,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Synergistota*Synergistia*Synergistales,0.0,-0.778,0.719,0.283,0.5478,22.249990248720042,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Peptococcales,0.0,-1.067,0.227,0.338,0.6414666666666666,119.38356803642556,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Bacteroidota*Bacteroidia*Flavobacteriales,0.0,-0.665,0.565,0.217,0.47833333333333333,69.70984600060748,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Acholeplasmatales,0.0,-0.924,0.646,0.301,0.5755333333333333,0.8792742482736465,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Actinobacteriota*Actinobacteria*Micrococcales,0.0,-0.58,0.921,0.279,0.5373333333333333,14.272599358298965,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Aeromonadales,0.0,-0.765,0.696,0.28,0.5596,14.459354427782003,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Actinobacteriota*Actinobacteria*Corynebacteriales,0.0,-0.887,0.732,0.301,0.5349333333333334,6.836948937514166,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Alphaproteobacteria*Caulobacterales,0.0,-0.627,0.816,0.263,0.5002,6.536105967685032,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Clostridia_or,0.0,-0.87,0.676,0.309,0.5136,22.9505424031712,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Campilobacterota*Campylobacteria*Campylobacterales,0.0,-0.973,0.621,0.291,0.5300666666666667,22.79044958492468,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Staphylococcales,0.0,-0.465,0.932,0.303,0.5468666666666666,21.722347522078206,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Eubacteriales,0.0,-0.918,0.584,0.282,0.521,15.616711179478212,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Incertae_Sedis*DTU014,0.0,-0.845,0.446,0.254,0.5128,49.419326399707145,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Patescibacteria*Saccharimonadia*Saccharimonadales,0.0,-0.823,0.703,0.31,0.5151333333333333,22.63147350326782,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Bacillales,0.0,-0.642,0.862,0.275,0.5409333333333334,7.4957903054533475,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Pseudomonadales,0.0,-0.683,0.772,0.259,0.5142666666666666,22.518598558270014,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Caldicoprobacterales,0.0,-0.667,1.054,0.314,0.5250666666666667,0.27344400044750444,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Actinobacteriota*Actinobacteria*Actinomycetales,0.0,-0.739,0.555,0.244,0.5148,14.116461100168323,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Actinobacteriota*Rubrobacteria*Rubrobacterales,0.0,-0.751,0.952,0.318,0.5481333333333334,6.54264534279532,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Alphaproteobacteria*Rickettsiales,0.0,-0.889,0.587,0.292,0.5758,0.6923536287777263,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Xanthomonadales,0.0,-0.842,0.666,0.314,0.5638666666666666,0.8165571054953117,0.0
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Alphaproteobacteria*Sphingomonadales,0.0,-0.945,0.693,0.302,0.5327333333333333,0.4026617378586662,0.0
