run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
SRR8417476	SAMN10713129	SRX5226600	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/006/SRR8417476/SRR8417476.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/006/SRR8417476
SRR8417479	SAMN10713133	SRX5226597	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/009/SRR8417479/SRR8417479.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/009/SRR8417479
SRR8417484	SAMN10713294	SRX5226592	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/004/SRR8417484/SRR8417484.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/004/SRR8417484
SRR8417485	SAMN10713297	SRX5226591	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/005/SRR8417485/SRR8417485.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/005/SRR8417485
SRR8417489	SAMN10713301	SRX5226587	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/009/SRR8417489/SRR8417489.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/009/SRR8417489
SRR8417491	SAMN10713303	SRX5226585	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/001/SRR8417491/SRR8417491.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/001/SRR8417491
SRR8417492	SAMN10713302	SRX5226584	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/002/SRR8417492/SRR8417492.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/002/SRR8417492
SRR8417494	SAMN10713323	SRX5226582	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/004/SRR8417494/SRR8417494.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/004/SRR8417494
SRR8417495	SAMN10713108	SRX5226581	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/005/SRR8417495/SRR8417495.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/005/SRR8417495
SRR8417497	SAMN10713222	SRX5226579	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/007/SRR8417497/SRR8417497.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/007/SRR8417497
SRR8417498	SAMN10713113	SRX5226578	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/008/SRR8417498/SRR8417498.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/008/SRR8417498
SRR8417500	SAMN10713214	SRX5226576	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/000/SRR8417500/SRR8417500.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/000/SRR8417500
SRR8417503	SAMN10713219	SRX5226573	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/003/SRR8417503/SRR8417503.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/003/SRR8417503
SRR8417504	SAMN10713218	SRX5226572	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/004/SRR8417504/SRR8417504.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/004/SRR8417504
SRR8417509	SAMN10713161	SRX5226567	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/009/SRR8417509/SRR8417509.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/009/SRR8417509
SRR8417511	SAMN10713276	SRX5226565	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/001/SRR8417511/SRR8417511.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/001/SRR8417511
SRR8417512	SAMN10713275	SRX5226564	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/002/SRR8417512/SRR8417512.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/002/SRR8417512
SRR8417513	SAMN10713274	SRX5226563	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/003/SRR8417513/SRR8417513.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/003/SRR8417513
SRR8417515	SAMN10713280	SRX5226561	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/005/SRR8417515/SRR8417515.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/005/SRR8417515
SRR8417516	SAMN10713279	SRX5226560	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/006/SRR8417516/SRR8417516.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/006/SRR8417516
SRR8417517	SAMN10713278	SRX5226559	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/007/SRR8417517/SRR8417517.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/007/SRR8417517
SRR8417524	SAMN10713306	SRX5226552	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/004/SRR8417524/SRR8417524.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/004/SRR8417524
SRR8417525	SAMN10713309	SRX5226551	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/005/SRR8417525/SRR8417525.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/005/SRR8417525
SRR8417532	SAMN10713162	SRX5226544	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/002/SRR8417532/SRR8417532.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/002/SRR8417532
SRR8417534	SAMN10713251	SRX5226542	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/004/SRR8417534/SRR8417534.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/004/SRR8417534
SRR8417535	SAMN10713248	SRX5226541	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/005/SRR8417535/SRR8417535.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/005/SRR8417535
SRR8417537	SAMN10713246	SRX5226539	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/007/SRR8417537/SRR8417537.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/007/SRR8417537
SRR8417543	SAMN10713347	SRX5226533	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/003/SRR8417543/SRR8417543.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/003/SRR8417543
SRR8417544	SAMN10713160	SRX5226532	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/004/SRR8417544/SRR8417544.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/004/SRR8417544
SRR8417545	SAMN10713144	SRX5226531	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/005/SRR8417545/SRR8417545.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/005/SRR8417545
SRR8417546	SAMN10713145	SRX5226530	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/006/SRR8417546/SRR8417546.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/006/SRR8417546
SRR8417547	SAMN10713146	SRX5226529	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/007/SRR8417547/SRR8417547.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/007/SRR8417547
SRR8417550	SAMN10713149	SRX5226526	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/000/SRR8417550/SRR8417550.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/000/SRR8417550
SRR8417552	SAMN10713151	SRX5226524	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/002/SRR8417552/SRR8417552.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/002/SRR8417552
SRR8417553	SAMN10713152	SRX5226523	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/003/SRR8417553/SRR8417553.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/003/SRR8417553
SRR8417554	SAMN10713153	SRX5226522	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/004/SRR8417554/SRR8417554.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/004/SRR8417554
SRR8417556	SAMN10713258	SRX5226520	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/006/SRR8417556/SRR8417556.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/006/SRR8417556
SRR8417561	SAMN10713257	SRX5226515	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/001/SRR8417561/SRR8417561.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/001/SRR8417561
SRR8417564	SAMN10713263	SRX5226512	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/004/SRR8417564/SRR8417564.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/004/SRR8417564
SRR8417566	SAMN10713210	SRX5226510	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/006/SRR8417566/SRR8417566.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/006/SRR8417566
SRR8417567	SAMN10713211	SRX5226509	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/007/SRR8417567/SRR8417567.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/007/SRR8417567
SRR8417569	SAMN10713209	SRX5226507	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/009/SRR8417569/SRR8417569.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/009/SRR8417569
SRR8417570	SAMN10713314	SRX5226506	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/000/SRR8417570/SRR8417570.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/000/SRR8417570
SRR8417571	SAMN10713189	SRX5226505	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/001/SRR8417571/SRR8417571.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/001/SRR8417571
SRR8417574	SAMN10713315	SRX5226502	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/004/SRR8417574/SRR8417574.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/004/SRR8417574
SRR8417575	SAMN10713179	SRX5226501	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/005/SRR8417575/SRR8417575.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/005/SRR8417575
SRR8417579	SAMN10713320	SRX5226497	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/009/SRR8417579/SRR8417579.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/009/SRR8417579
SRR8417583	SAMN10713321	SRX5226493	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/003/SRR8417583/SRR8417583.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/003/SRR8417583
SRR8417584	SAMN10713318	SRX5226492	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/004/SRR8417584/SRR8417584.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/004/SRR8417584
SRR8417588	SAMN10713224	SRX5226488	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/008/SRR8417588/SRR8417588.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/008/SRR8417588
SRR8417591	SAMN10713227	SRX5226485	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/001/SRR8417591/SRR8417591.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/001/SRR8417591
SRR8417595	SAMN10713231	SRX5226481	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/005/SRR8417595/SRR8417595.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/005/SRR8417595
SRR8417596	SAMN10713232	SRX5226480	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/006/SRR8417596/SRR8417596.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/006/SRR8417596
SRR8417598	SAMN10713191	SRX5226478	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/008/SRR8417598/SRR8417598.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/008/SRR8417598
SRR5725043	SAMN07258053	SRX2941012	PRJNA391149	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/003/SRR5725043/SRR5725043.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR572/003/SRR5725043
SRR5725047	SAMN07258057	SRX2941008	PRJNA391149	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/007/SRR5725047/SRR5725047.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR572/007/SRR5725047
SRR8417358	SAMN10713171	SRX5226718	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/008/SRR8417358/SRR8417358.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/008/SRR8417358
SRR8417360	SAMN10713169	SRX5226716	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/000/SRR8417360/SRR8417360.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/000/SRR8417360
SRR8417365	SAMN10713175	SRX5226711	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/005/SRR8417365/SRR8417365.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/005/SRR8417365
SRR8417366	SAMN10713184	SRX5226710	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/006/SRR8417366/SRR8417366.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/006/SRR8417366
SRR8417443	SAMN10713293	SRX5226633	PRJNA391149	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR841/003/SRR8417443/SRR8417443.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR841/003/SRR8417443
