Covariate,Cell Type,Final Parameter,HDI 3%,HDI 97%,SD,Inclusion probability,Expected Sample,log2-fold change
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*WPS-2,0.0,-0.269,0.195,0.057,0.2016,8.163318389627743e-90,-304.5659606906911
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Deferribacterota,0.0,-0.27,0.196,0.055,0.20026666666666668,7.9538075546627e-90,-304.5659606906911
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Coprothermobacterota,0.0,-0.291,0.236,0.064,0.2138,7.312979270722417e-90,-304.5659606906911
"C(host_disease, Treatment('Healthy'))[T.IBS]",Archaea*Euryarchaeota,-32.233047544568564,-43.818,0.072,21.67,0.779,2.739552289492645e-104,-351.0684185359783
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Caldatribacteriota,0.0,-2.142,0.055,1.057,0.7608,8.487977510173469e-90,-304.5659606906911
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Entotheonellaeota,-0.008931045449593864,-0.192,0.082,0.058,0.7790666666666667,7.416592398851609e-90,-304.5788454656712
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Cloacimonadota,0.0,-3.74,0.043,1.844,0.7483333333333333,7.22574795414649e-90,-304.5659606906911
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Latescibacterota,0.0,-0.198,0.226,0.052,0.20166666666666666,8.361607988354157e-90,-304.5659606906911
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Calditrichota,0.0,-0.236,0.198,0.052,0.20086666666666667,8.017693217026286e-90,-304.5659606906911
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*SAR324_cladeMarine_group_B,0.0,-2.041,0.076,1.01,0.755,7.34963573186128e-90,-304.5659606906911
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*WS2,0.0,-0.269,0.204,0.062,0.2382,7.772957726324324e-90,-304.5659606906911
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Marinimicrobia_SAR406_clade,-4.65054914473248,-6.17,0.058,3.047,0.7610666666666667,7.502766303178996e-92,-311.27528487920705
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Abditibacteriota,-6.515688910935303,-9.061,0.06,4.473,0.7979333333333334,1.2142565867348193e-92,-313.96611277047265
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*NB1-j,0.0,-0.223,0.215,0.054,0.21966666666666668,7.468175694429865e-90,-304.5659606906911
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Elusimicrobiota,0.0,-0.258,0.228,0.048,0.14213333333333333,8.196037056895911e-90,-304.5659606906911
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Fibrobacterota,0.0,-0.243,0.233,0.059,0.21013333333333334,4.607340312087235e-90,-304.5659606906911
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*MBNT15,0.0,-0.168,0.081,0.051,0.7376,7.945857722686512e-90,-304.5659606906911
"C(host_disease, Treatment('Healthy'))[T.IBS]",Archaea*Thermoplasmatota,0.0,-0.075,1.431,0.712,0.7125333333333334,7.283785779546524e-90,-304.5659606906911
