run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
SRR1687173	SAMN03223886	SRX792032	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/003/SRR1687173/SRR1687173.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR168/003/SRR1687173
SRR1687427	SAMN03223889	SRX792283	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/007/SRR1687427/SRR1687427.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR168/007/SRR1687427
SRR1687439	SAMN03223891	SRX792292	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/009/SRR1687439/SRR1687439.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR168/009/SRR1687439
SRR1687456	SAMN03223896	SRX792323	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/006/SRR1687456/SRR1687456.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR168/006/SRR1687456
SRR1687458	SAMN03223897	SRX792325	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/008/SRR1687458/SRR1687458.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR168/008/SRR1687458
SRR1687461	SAMN03223899	SRX792327	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/001/SRR1687461/SRR1687461.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR168/001/SRR1687461
SRR1689635	SAMN03223908	SRX793747	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/005/SRR1689635/SRR1689635.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR168/005/SRR1689635
SRR1689859	SAMN03223911	SRX793798	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/009/SRR1689859/SRR1689859.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR168/009/SRR1689859
SRR1689935	SAMN03223912	SRX793802	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/005/SRR1689935/SRR1689935.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR168/005/SRR1689935
SRR1690276	SAMN03223915	SRX793851	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/006/SRR1690276/SRR1690276.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR169/006/SRR1690276
SRR1690354	SAMN03223916	SRX793867	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/004/SRR1690354/SRR1690354.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR169/004/SRR1690354
SRR1690468	SAMN03223918	SRX793911	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/008/SRR1690468/SRR1690468.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR169/008/SRR1690468
SRR1690581	SAMN03223919	SRX793912	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/001/SRR1690581/SRR1690581.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR169/001/SRR1690581
SRR1690743	SAMN03223921	SRX793938	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/003/SRR1690743/SRR1690743.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR169/003/SRR1690743
SRR1690896	SAMN03223923	SRX793964	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/006/SRR1690896/SRR1690896.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR169/006/SRR1690896
SRR1693202	SAMN03223928	SRX796021	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/002/SRR1693202/SRR1693202.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR169/002/SRR1693202
SRR1693208	SAMN03223934	SRX796031	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/008/SRR1693208/SRR1693208.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR169/008/SRR1693208
SRR1693214	SAMN03223939	SRX796038	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/004/SRR1693214/SRR1693214.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR169/004/SRR1693214
SRR1693218	SAMN03223943	SRX796042	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/008/SRR1693218/SRR1693218.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR169/008/SRR1693218
SRR1693228	SAMN03223951	SRX796054	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/008/SRR1693228/SRR1693228.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR169/008/SRR1693228
SRR1693231	SAMN03223953	SRX796057	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/001/SRR1693231/SRR1693231.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR169/001/SRR1693231
SRR1693254	SAMN03223954	SRX796078	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/004/SRR1693254/SRR1693254.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR169/004/SRR1693254
SRR1693257	SAMN03223957	SRX796081	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/007/SRR1693257/SRR1693257.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR169/007/SRR1693257
SRR1693258	SAMN03223958	SRX796082	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/008/SRR1693258/SRR1693258.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR169/008/SRR1693258
SRR1693269	SAMN03223962	SRX796093	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/009/SRR1693269/SRR1693269.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR169/009/SRR1693269
SRR1693270	SAMN03223963	SRX796094	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/000/SRR1693270/SRR1693270.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR169/000/SRR1693270
SRR1693281	SAMN03223965	SRX796104	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/001/SRR1693281/SRR1693281.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR169/001/SRR1693281
SRR1693285	SAMN03223966	SRX796109	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/005/SRR1693285/SRR1693285.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR169/005/SRR1693285
SRR1693294	SAMN03223968	SRX796118	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/004/SRR1693294/SRR1693294.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR169/004/SRR1693294
SRR1693300	SAMN03223969	SRX796124	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/000/SRR1693300/SRR1693300.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR169/000/SRR1693300
SRR1693306	SAMN03223971	SRX796131	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/006/SRR1693306/SRR1693306.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR169/006/SRR1693306
SRR1693347	SAMN03223974	SRX796135	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/007/SRR1693347/SRR1693347.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR169/007/SRR1693347
SRR1693348	SAMN03223975	SRX796174	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/008/SRR1693348/SRR1693348.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR169/008/SRR1693348
SRR1693349	SAMN03223976	SRX796175	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/009/SRR1693349/SRR1693349.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR169/009/SRR1693349
SRR1693350	SAMN03223977	SRX796176	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/000/SRR1693350/SRR1693350.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR169/000/SRR1693350
SRR1693355	SAMN03223982	SRX796181	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/005/SRR1693355/SRR1693355.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR169/005/SRR1693355
SRR1693358	SAMN03223985	SRX796184	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/008/SRR1693358/SRR1693358.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR169/008/SRR1693358
SRR1763540	SAMN03223990	SRX845713	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/000/SRR1763540/SRR1763540.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/000/SRR1763540
SRR1763554	SAMN03223991	SRX845747	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/004/SRR1763554/SRR1763554.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/004/SRR1763554
SRR1763560	SAMN03223993	SRX845752	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/000/SRR1763560/SRR1763560.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/000/SRR1763560
SRR1763574	SAMN03224000	SRX845767	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/004/SRR1763574/SRR1763574.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/004/SRR1763574
SRR1763580	SAMN03224005	SRX845772	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/000/SRR1763580/SRR1763580.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/000/SRR1763580
SRR1763582	SAMN03224006	SRX845773	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/002/SRR1763582/SRR1763582.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/002/SRR1763582
SRR1763591	SAMN03224010	SRX845778	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/001/SRR1763591/SRR1763591.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/001/SRR1763591
SRR1763593	SAMN03224011	SRX845779	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/003/SRR1763593/SRR1763593.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/003/SRR1763593
SRR1763594	SAMN03224012	SRX845780	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/004/SRR1763594/SRR1763594.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/004/SRR1763594
SRR1763601	SAMN03224016	SRX845784	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/001/SRR1763601/SRR1763601.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/001/SRR1763601
SRR1763608	SAMN03224019	SRX845787	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/008/SRR1763608/SRR1763608.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/008/SRR1763608
SRR1763610	SAMN03224020	SRX845788	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/000/SRR1763610/SRR1763610.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/000/SRR1763610
SRR1763650	SAMN03224027	SRX845818	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/000/SRR1763650/SRR1763650.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/000/SRR1763650
SRR1763661	SAMN03224028	SRX845829	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/001/SRR1763661/SRR1763661.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/001/SRR1763661
SRR1763674	SAMN03224033	SRX845837	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/004/SRR1763674/SRR1763674.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/004/SRR1763674
SRR1763678	SAMN03224035	SRX845841	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/008/SRR1763678/SRR1763678.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/008/SRR1763678
SRR1763680	SAMN03224036	SRX845842	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/000/SRR1763680/SRR1763680.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/000/SRR1763680
SRR1763684	SAMN03224038	SRX845846	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/004/SRR1763684/SRR1763684.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/004/SRR1763684
SRR1763686	SAMN03224040	SRX845849	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/006/SRR1763686/SRR1763686.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/006/SRR1763686
SRR1763692	SAMN03224046	SRX845855	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/002/SRR1763692/SRR1763692.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/002/SRR1763692
SRR1763694	SAMN03224048	SRX845857	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/004/SRR1763694/SRR1763694.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/004/SRR1763694
SRR1763695	SAMN03224049	SRX845858	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/005/SRR1763695/SRR1763695.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/005/SRR1763695
SRR1763696	SAMN03224050	SRX845859	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/006/SRR1763696/SRR1763696.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/006/SRR1763696
SRR1763697	SAMN03224051	SRX845860	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/007/SRR1763697/SRR1763697.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/007/SRR1763697
SRR1765915	SAMN03224054	SRX847443	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/005/SRR1765915/SRR1765915.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/005/SRR1765915
SRR1765917	SAMN03224055	SRX847446	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/007/SRR1765917/SRR1765917.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/007/SRR1765917
SRR1765919	SAMN03224056	SRX847448	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/009/SRR1765919/SRR1765919.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/009/SRR1765919
SRR1765921	SAMN03224057	SRX847450	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/001/SRR1765921/SRR1765921.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/001/SRR1765921
SRR1765928	SAMN03224060	SRX847457	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/008/SRR1765928/SRR1765928.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/008/SRR1765928
SRR1765930	SAMN03224061	SRX847459	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/000/SRR1765930/SRR1765930.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/000/SRR1765930
SRR1765931	SAMN03224062	SRX847460	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/001/SRR1765931/SRR1765931.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/001/SRR1765931
SRR1765940	SAMN03224064	SRX847469	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/000/SRR1765940/SRR1765940.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/000/SRR1765940
SRR1765941	SAMN03224065	SRX847470	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/001/SRR1765941/SRR1765941.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/001/SRR1765941
SRR1765944	SAMN03224068	SRX847473	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/004/SRR1765944/SRR1765944.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/004/SRR1765944
SRR1765952	SAMN03224070	SRX847476	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/002/SRR1765952/SRR1765952.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/002/SRR1765952
SRR1765954	SAMN03224071	SRX847483	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/004/SRR1765954/SRR1765954.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/004/SRR1765954
SRR1765989	SAMN03224074	SRX847516	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/009/SRR1765989/SRR1765989.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/009/SRR1765989
SRR1765995	SAMN03224079	SRX847523	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/005/SRR1765995/SRR1765995.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/005/SRR1765995
SRR1765996	SAMN03224080	SRX847524	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/006/SRR1765996/SRR1765996.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/006/SRR1765996
SRR1766004	SAMN03224087	SRX847531	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/004/SRR1766004/SRR1766004.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/004/SRR1766004
SRR1766005	SAMN03224088	SRX847532	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/005/SRR1766005/SRR1766005.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/005/SRR1766005
SRR1766007	SAMN03224090	SRX847534	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/007/SRR1766007/SRR1766007.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/007/SRR1766007
SRR1766009	SAMN03224092	SRX847536	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/009/SRR1766009/SRR1766009.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/009/SRR1766009
SRR1766011	SAMN03224094	SRX847538	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/001/SRR1766011/SRR1766011.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/001/SRR1766011
SRR1766012	SAMN03224095	SRX847539	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/002/SRR1766012/SRR1766012.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/002/SRR1766012
SRR1766016	SAMN03224096	SRX847541	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/006/SRR1766016/SRR1766016.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/006/SRR1766016
SRR1766026	SAMN03224097	SRX847551	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/006/SRR1766026/SRR1766026.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/006/SRR1766026
SRR1766029	SAMN03224099	SRX847554	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/009/SRR1766029/SRR1766029.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/009/SRR1766029
SRR1766042	SAMN03224104	SRX847566	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/002/SRR1766042/SRR1766042.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/002/SRR1766042
SRR1766046	SAMN03224106	SRX847571	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/006/SRR1766046/SRR1766046.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/006/SRR1766046
SRR1766048	SAMN03224107	SRX847574	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/008/SRR1766048/SRR1766048.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/008/SRR1766048
SRR1766055	SAMN03224110	SRX847580	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/005/SRR1766055/SRR1766055.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/005/SRR1766055
SRR1766060	SAMN03224114	SRX847587	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/000/SRR1766060/SRR1766060.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/000/SRR1766060
SRR1766070	SAMN03224119	SRX847592	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/000/SRR1766070/SRR1766070.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/000/SRR1766070
SRR1766074	SAMN03224121	SRX847594	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/004/SRR1766074/SRR1766074.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/004/SRR1766074
SRR1766076	SAMN03224122	SRX847595	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/006/SRR1766076/SRR1766076.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/006/SRR1766076
SRR1766082	SAMN03224127	SRX847604	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/002/SRR1766082/SRR1766082.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/002/SRR1766082
SRR1766085	SAMN03224130	SRX847612	PRJNA268708	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/005/SRR1766085/SRR1766085.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR176/005/SRR1766085
